0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
63, Not in universe,0,0, 11th grade,0, Not in universe, Married-civilian spouse present, Not in universe or children, Not in universe, White, All other, Male, Not in universe, Not in universe, Not in labor force,0,0,0, Joint both under 65, Not in universe, Not in universe, Householder, Householder,1921.71, ?, ?, ?, Not in universe under 1 year old, ?,0, Not in universe, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,2,0,95,1
66, Not in universe,0,0, High school graduate,0, Not in universe, Married-civilian spouse present, Not in universe or children, Not in universe, White, All other, Female, Not in universe, Not in universe, Not in labor force,0,0,250, Joint both 65+, Not in universe, Not in universe, Spouse of householder, Spouse of householder,1642.34, ?, ?, ?, Not in universe under 1 year old, ?,0, Not in universe, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,2,0,95,1
28, State government,50,1, Some college but no degree,0, Not in universe, Separated, Public administration, Executive admin and managerial, White, All other, Male, No, Not in universe, Children or Armed Forces,0,2339,0, Single, Not in universe, Not in universe, Child 18+ ever marr Not in a subfamily, Child 18 or older,4137.18, Nonmover, Nonmover, Nonmover, Yes, Not in universe,1, Not in universe, El-Salvador, United-States, United-States, Native- Born in the United States,0, Not in universe,2,52,94,1
9, Not in universe,0,0, Children,0, Not in universe, Never married, Not in universe or children, Not in universe, Asian or Pacific Islander, All other, Female, Not in universe, Not in universe, Children or Armed Forces,0,0,0, Nonfiler, Not in universe, Not in universe, Child <18 never marr not in subfamily, Child under 18 never married,824.46, ?, ?, ?, Not in universe under 1 year old, ?,0, Father only present, Cambodia, Cambodia, Cambodia, Foreign born- Not a citizen of U S ,0, Not in universe,0,0,95,1
57, Private,27,36, 7th and 8th grade,0, Not in universe, Married-civilian spouse present, Manufacturing-nondurable goods, Machine operators assmblrs & inspctrs, White, All other, Female, Not in universe, Not in universe, Children or Armed Forces,0,0,0, Joint both under 65, Not in universe, Not in universe, Spouse of householder, Spouse of householder,1200.83, Nonmover, Nonmover, Nonmover, Yes, Not in universe,3, Not in universe, Ireland, Ireland, Ireland, Foreign born- U S citizen by naturalization,0, Not in universe,2,52,94,1
17, Not in universe,0,0, 11th grade,0, High school, Never married, Not in universe or children, Not in universe, Black, All other, Female, Not in universe, Not in universe, Children or Armed Forces,0,0,0, Single, Not in universe, Not in universe, Child <18 never marr not in subfamily, Child under 18 never married,482.02, Nonmover, Nonmover, Nonmover, Yes, Not in universe,3, Father only present, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,2,8,94,1
30, Local government,43,31, High school graduate,0, Not in universe, Married-civilian spouse present, Education, Other service, White, All other, Male, Not in universe, Not in universe, Children or Armed Forces,0,0,0, Joint both under 65, Not in universe, Not in universe, Householder, Householder,1887.55, Nonmover, Nonmover, Nonmover, Yes, Not in universe,4, Not in universe, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,2,52,94,1
31, Not in universe,0,0, 7th and 8th grade,0, Not in universe, Married-civilian spouse present, Not in universe or children, Not in universe, White, All other, Female, Not in universe, Not in universe, Children or Armed Forces,0,0,0, Joint both under 65, South, ?, Spouse of householder, Spouse of householder,3891.02, MSA to MSA, Same county, Same county, No, No,6, Not in universe, El-Salvador, El-Salvador, El-Salvador, Foreign born- Not a citizen of U S ,0, Not in universe,2,6,94,1
22, Not in universe,0,0, 12th grade no diploma,0, Not in universe, Married-civilian spouse present, Not in universe or children, Not in universe, White, All other, Female, Not in universe, Not in universe, Children or Armed Forces,0,0,0, Joint both under 65, Not in universe, Not in universe, Other Rel 18+ spouse of subfamily RP, Other relative of householder,2099.94, Nonmover, Nonmover, Nonmover, Yes, Not in universe,0, Not in universe, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,2,0,94,1
20, Private,33,19, Some college but no degree,0, College or university, Never married, Retail trade, Sales, White, All other, Male, Not in universe, Not in universe, Full-time schedules,0,0,0, Single, Not in universe, Not in universe, Child 18+ never marr Not in a subfamily, Child 18 or older,5174.06, ?, ?, ?, Not in universe under 1 year old, ?,4, Not in universe, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,2,52,95,1
20, Private,33,41, High school graduate,0, Not in universe, Never married, Retail trade, Handlers equip cleaners etc , White, Mexican-American, Male, Not in universe, Other job loser, Children or Armed Forces,0,0,0, Single, Not in universe, Not in universe, Child 18+ never marr Not in a subfamily, Child 18 or older,1887.49, Nonmover, Nonmover, Nonmover, Yes, Not in universe,6, Not in universe, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,2,52,94,1
30, Private,44,12, Bachelors degree(BA AB BS),1230, Not in universe, Married-civilian spouse present, Social services, Professional specialty, White, All other, Male, No, Not in universe, Children or Armed Forces,99999,0,0, Joint both under 65, Not in universe, Not in universe, Householder, Householder,1519.65, Nonmover, Nonmover, Nonmover, Yes, Not in universe,4, Not in universe, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,2,52,94,-1
61, Not in universe,0,0, High school graduate,0, Not in universe, Married-civilian spouse present, Not in universe or children, Not in universe, White, All other, Male, Not in universe, Not in universe, Children or Armed Forces,0,0,0, Joint both under 65, Not in universe, Not in universe, Householder, Householder,1789.92, Nonmover, Nonmover, Nonmover, Yes, Not in universe,0, Not in universe, Poland, Poland, United-States, Native- Born in the United States,0, Not in universe,2,0,94,1
28, Private,13,37, High school graduate,0, Not in universe, Married-civilian spouse present, Manufacturing-durable goods, Machine operators assmblrs & inspctrs, White, All other, Male, Not in universe, Other job loser, Children or Armed Forces,0,0,0, Joint both under 65, Not in universe, Not in universe, Householder, Householder,1771.85, Nonmover, Nonmover, Nonmover, Yes, Not in universe,6, Not in universe, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,2,26,94,1
18, Private,33,29, High school graduate,0, High school, Never married, Retail trade, Other service, White, Mexican-American, Male, Not in universe, Not in universe, Full-time schedules,0,0,0, Single, Not in universe, Not in universe, Child 18+ never marr Not in a subfamily, Child 18 or older,1295.56, ?, ?, ?, Not in universe under 1 year old, ?,1, Not in universe, Mexico, Mexico, United-States, Native- Born in the United States,0, Not in universe,2,26,95,1
35, Self-employed-incorporated,33,20, High school graduate,0, Not in universe, Married-civilian spouse present, Retail trade, Sales, White, All other, Female, Not in universe, Not in universe, Full-time schedules,0,0,0, Joint both under 65, Not in universe, Not in universe, Spouse of householder, Spouse of householder,2803.6, ?, ?, ?, Not in universe under 1 year old, ?,6, Not in universe, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,2,52,95,1
5, Not in universe,0,0, Children,0, Not in universe, Never married, Not in universe or children, Not in universe, White, Mexican-American, Male, Not in universe, Not in universe, Children or Armed Forces,0,0,0, Nonfiler, Not in universe, Not in universe, Child <18 never marr not in subfamily, Child under 18 never married,1887.51, Nonmover, Nonmover, Nonmover, Yes, Not in universe,0, Both parents present, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,0,0,94,1
37, Private,19,38, 10th grade,0, Not in universe, Married-civilian spouse present, Manufacturing-nondurable goods, Transportation and material moving, White, All other, Male, Not in universe, Not in universe, Children or Armed Forces,0,0,0, Joint both under 65, Not in universe, Not in universe, Householder, Householder,1035.54, Nonmover, Nonmover, Nonmover, Yes, Not in universe,6, Not in universe, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,2,52,94,1
41, Private,39,2, Bachelors degree(BA AB BS),0, Not in universe, Married-civilian spouse present, Personal services except private HH, Executive admin and managerial, White, All other, Male, Not in universe, Not in universe, Children or Armed Forces,0,0,250, Joint both under 65, Not in universe, Not in universe, Householder, Householder,855.09, Nonmover, Nonmover, Nonmover, Yes, Not in universe,6, Not in universe, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,2,52,94,-1
69, Not in universe,0,0, 11th grade,0, Not in universe, Married-civilian spouse present, Not in universe or children, Not in universe, White, All other, Male, Not in universe, Not in universe, Not in labor force,0,0,732, Joint one under 65 & one 65+, Not in universe, Not in universe, Householder, Householder,1578.2, ?, ?, ?, Not in universe under 1 year old, ?,0, Not in universe, Poland, Poland, United-States, Native- Born in the United States,0, Not in universe,2,0,95,1
